Order Date,Segment,Market,Sales,Quantity,Profit
15-10-2012,Consumer,LATAM,56.12,2,21.32
19-08-2013,Consumer,LATAM,56.82,3,24.42
30-09-2014,Corporate,LATAM,63.192,2,-16.888
19-04-2014,Consumer,LATAM,53,2,1.04
17-10-2014,Consumer,LATAM,44.784,3,-100.056
27-04-2014,Corporate,LATAM,29.32,2,10.52
11-09-2012,Home Office,LATAM,79.296,6,5.856
12-11-2014,Consumer,EU,144.18,6,38.88
10-11-2014,Corporate,EU,66.72,4,1.92
23-05-2014,Consumer,EU,31.68,2,2.52
03-07-2014,Home Office,EU,61.92,6,27.18
19-03-2012,Consumer,EU,100.8,4,31.2
20-06-2014,Corporate,APAC,105.894,2,41.154
06-08-2014,Consumer,APAC,159.12,3,60.39
22-08-2013,Consumer,APAC,72,3,4.32
12-05-2014,Home Office,APAC,51.45,5,20.55
08-11-2013,Consumer,US,44.46,5,-17.784
27-01-2014,Consumer,US,62.72,4,24.4608
22-07-2014,Corporate,US,94.192,7,-164.836
15-02-2011,Corporate,US,81.96,2,22.9488
09-01-2012,Consumer,LATAM,50.52,5,2.52
20-09-2013,Consumer,LATAM,100.68,3,14.04
29-06-2011,Consumer,LATAM,77.1,3,20.04
23-06-2012,Home Office,LATAM,12.96,3,1.26
27-07-2012,Consumer,LATAM,61.36,4,27.6
20-03-2013,Consumer,LATAM,62.316,3,-0.024
20-08-2012,Corporate,LATAM,53.4,2,25.08
18-06-2013,Consumer,LATAM,20.964,2,-48.916
18-01-2011,Consumer,LATAM,38.4,3,6.12
02-02-2011,Consumer,EU,116.04,4,12.72
09-07-2013,Corporate,EU,44.4,4,2.64
05-09-2014,Consumer,EU,30.96,3,9.54
10-12-2012,Consumer,EU,60.12,4,24
11-03-2013,Consumer,EU,133.29,3,43.92
02-07-2011,Consumer,EU,34.875,3,-21.645
07-04-2011,Consumer,EU,53.16,4,1.56
31-05-2012,Home Office,APAC,21.285,3,-18.315
01-01-2011,Consumer,APAC,113.67,5,37.77
28-10-2013,Consumer,APAC,88.65,3,0
13-04-2012,Corporate,APAC,50.1984,7,2.3184
13-11-2012,Consumer,APAC,95.22,2,16.14
12-10-2012,Corporate,APAC,60.948,2,-10.212
05-12-2012,Consumer,US,47.984,2,0.5998
18-12-2012,Home Office,US,20.736,4,7.2576
26-04-2012,Corporate,US,63.936,3,6.3936
13-09-2011,Consumer,US,48.94,1,24.47
14-12-2011,Consumer,EMEA,42.06,1,21.03
14-04-2014,Consumer,EMEA,68.928,1,-63.762
10-01-2014,Corporate,Africa,73.944,2,-165.156
26-09-2014,Consumer,EMEA,83.25,1,7.47
11-01-2013,Home Office,EMEA,95.364,6,-219.456
08-11-2012,Consumer,EMEA,44.22,2,7.92
19-12-2011,Consumer,LATAM,61.236,9,7.056
16-03-2014,Consumer,LATAM,42.984,3,-52.656
29-08-2014,Consumer,LATAM,27.04,2,10.24
29-08-2013,Consumer,LATAM,36.18,3,11.52
13-08-2014,Consumer,EU,87.3,5,35.7
09-12-2014,Corporate,EU,76.74,4,-73.74
08-05-2014,Corporate,APAC,34.11,3,17.01
26-05-2014,Corporate,APAC,50.286,2,-8.334
19-03-2014,Corporate,APAC,133.407,3,-0.063
18-03-2011,Consumer,APAC,139.68,4,55.8
03-09-2012,Corporate,US,31.44,3,8.4888
28-08-2014,Home Office,US,37.008,6,11.565
27-08-2013,Corporate,US,47.984,2,13.1956
21-08-2012,Corporate,US,80.98,1,3.2392
21-10-2013,Consumer,US,51.016,7,15.9425
06-10-2014,Corporate,US,87.8,4,43.9
31-03-2014,Consumer,US,94.2,5,39.564
01-09-2014,Consumer,EMEA,52.2,2,13.56
20-02-2013,Corporate,EMEA,54.636,1,-81.954
06-03-2013,Corporate,EMEA,92.16,4,11.04
07-06-2013,Consumer,LATAM,65.6,5,24.9
08-05-2014,Home Office,LATAM,133.392,7,-37.828
03-10-2014,Corporate,LATAM,37.992,2,-10.768
04-07-2014,Corporate,LATAM,50.436,1,-15.144
18-03-2014,Corporate,LATAM,47.64,3,15.24
01-06-2013,Corporate,LATAM,73.68,4,25.76
17-11-2014,Home Office,LATAM,45.6,5,9.1
23-04-2014,Consumer,LATAM,25,2,10.72
20-09-2013,Home Office,LATAM,39.56,2,0.76
19-11-2012,Consumer,LATAM,74.34,3,17.82
21-05-2013,Corporate,EU,105.3,2,46.32
19-04-2011,Consumer,EU,82.89,3,12.42
18-09-2013,Consumer,APAC,105.8001,1,15.2901
03-12-2014,Consumer,APAC,51.651,1,4.011
14-08-2014,Corporate,APAC,27.12,4,13.2
18-10-2013,Home Office,APAC,46.2,2,-40.68
15-03-2013,Corporate,APAC,96.18,2,36.54
01-12-2011,Consumer,US,95.968,4,9.5968
15-01-2013,Consumer,US,60.12,9,28.8576
19-12-2012,Home Office,US,25.488,2,4.779
22-04-2014,Home Office,Africa,51.27,1,17.94
22-05-2014,Corporate,EMEA,21.588,1,-14.052
29-07-2011,Consumer,EMEA,43.56,1,15.66
11-06-2013,Corporate,EMEA,48.66,1,8.73
19-04-2013,Home Office,Africa,80.16,2,12
06-08-2013,Home Office,Africa,35.712,4,-32.208
05-01-2012,Home Office,LATAM,25.84,2,12.64
26-11-2012,Corporate,LATAM,58.02,3,27.24
01-04-2013,Corporate,LATAM,44.16,4,7.44
03-09-2014,Corporate,LATAM,79.5,3,31.8
28-11-2012,Consumer,LATAM,75.88,2,37.92
25-12-2012,Consumer,EU,97.038,2,12.918
28-02-2012,Consumer,EU,42.66,2,-4.74
25-06-2012,Home Office,EU,124.08,8,3.6
23-08-2012,Corporate,EU,32.4,3,8.37
17-05-2011,Consumer,EU,62.34,2,14.28
14-09-2011,Corporate,EU,210.78,3,18.9
23-11-2011,Consumer,EU,56.46,2,0
10-09-2013,Consumer,EU,107.2275,1,8.8275
27-07-2013,Corporate,APAC,43.038,2,18.618
06-05-2011,Consumer,APAC,78.12,6,14.76
04-12-2014,Home Office,APAC,37.584,2,8.724
13-03-2013,Home Office,APAC,29.889,3,-3.051
20-09-2011,Corporate,APAC,67.635,3,17.955
10-12-2013,Consumer,APAC,44.022,4,2.382
26-10-2011,Consumer,APAC,23.175,5,-11.625
03-07-2012,Home Office,APAC,63,3,18.27
07-11-2012,Consumer,APAC,22.815,1,2.535
01-06-2012,Corporate,US,42.24,10,13.2
21-12-2012,Consumer,US,50.88,6,14.628
12-12-2012,Consumer,US,36.44,4,16.398
24-04-2012,Corporate,Africa,77.22,2,33.96
12-09-2011,Consumer,Africa,81.432,8,-78.888
23-04-2012,Consumer,EMEA,52.74,2,21.6
28-02-2014,Home Office,Canada,48.39,1,15
21-09-2012,Consumer,LATAM,34.96,5,-8.74
24-11-2011,Corporate,LATAM,44.432,1,11.092
01-12-2011,Corporate,LATAM,64.824,2,-16.216
06-03-2013,Home Office,LATAM,37.152,9,-7.488
06-06-2014,Home Office,LATAM,32.96,4,4.56
25-11-2014,Consumer,LATAM,29.232,3,3.852
12-09-2013,Consumer,LATAM,66.48,2,26.56
04-12-2014,Consumer,LATAM,43.128,2,-24.472
30-08-2013,Home Office,EU,92.64,2,24.06
28-11-2012,Consumer,EU,53.16,4,9.48
24-09-2013,Consumer,EU,49.728,2,-24.912
21-05-2013,Consumer,APAC,51.408,4,9.048
22-11-2011,Corporate,APAC,29.0334,2,-9.3666
18-12-2012,Consumer,APAC,19.8,2,0
12-09-2013,Home Office,APAC,43.2087,1,12.9987
08-11-2014,Consumer,APAC,22.53,2,-17.13
19-08-2014,Consumer,APAC,47.844,1,10.074
28-11-2013,Home Office,APAC,136.998,2,31.938
13-08-2012,Corporate,US,50.8,5,13.208
13-11-2012,Consumer,US,111.96,5,-1.3995
28-02-2013,Corporate,US,36.48,6,18.24
27-04-2011,Consumer,EMEA,66.6,4,18.6
27-07-2013,Consumer,Africa,50.76,6,19.26
01-04-2014,Corporate,EMEA,45.6,8,18.96
03-09-2014,Consumer,EMEA,95.64,2,12.42
19-06-2012,Consumer,Africa,39.6,2,9.06
28-07-2014,Home Office,Africa,54.66,1,2.73
26-03-2012,Corporate,LATAM,38.736,6,-10.344
15-10-2012,Consumer,LATAM,39.8,5,2.3
27-06-2013,Corporate,LATAM,132.912,2,-86.408
05-09-2014,Corporate,LATAM,40.32,6,7.2
28-06-2013,Corporate,LATAM,56.2,2,13.48
18-11-2013,Corporate,LATAM,66.36,5,-79.64
04-10-2013,Corporate,LATAM,26.016,4,-5.264
25-11-2014,Consumer,LATAM,93.744,4,9.344
21-11-2014,Corporate,EU,96.81,7,35.7
23-09-2014,Consumer,EU,48.42,1,-21.81
17-04-2014,Corporate,EU,60.48,3,2.97
06-06-2011,Corporate,EU,28.998,3,8.658
14-11-2012,Home Office,APAC,65.52,6,32.76
25-11-2011,Corporate,APAC,33.8415,7,-26.6385
05-10-2012,Home Office,US,46.2,4,12.936
23-06-2011,Consumer,US,86.376,3,1.0797
10-04-2013,Consumer,Africa,49.44,1,3.45
02-05-2012,Consumer,Africa,13.38,1,5.07
11-12-2014,Consumer,Africa,24.93,1,1.23
26-09-2014,Consumer,EMEA,51.69,1,16.53
18-09-2014,Corporate,LATAM,29.1,3,0.84
17-04-2012,Home Office,LATAM,60.96,5,-38.64
19-11-2014,Consumer,LATAM,53.4,5,9
28-06-2013,Corporate,LATAM,31.716,3,5.256
27-07-2011,Consumer,LATAM,111.12,2,20
01-09-2011,Corporate,LATAM,44.28,3,0.42
20-12-2011,Corporate,LATAM,26.43,3,-0.03
23-12-2013,Consumer,LATAM,34.14,3,0.3
10-11-2012,Corporate,EU,78.12,3,26.55
07-12-2011,Consumer,EU,105.57,5,28.02
22-08-2014,Consumer,EU,17.58,2,6.66
08-11-2012,Consumer,EU,29.58,1,5.01
01-09-2014,Corporate,EU,55.92,2,8.34
22-08-2013,Consumer,APAC,70.56,3,26.1
22-08-2013,Consumer,APAC,132.48,1,5.28
26-05-2011,Corporate,APAC,99.84,8,8.88
03-06-2011,Corporate,APAC,86.76,3,22.5
18-01-2014,Home Office,APAC,45.885,7,-34.965
18-02-2012,Corporate,APAC,85.14,3,5.04
04-04-2012,Home Office,US,82.344,3,27.7911
06-08-2014,Corporate,US,13.76,2,6.3296
13-07-2012,Corporate,US,38.88,6,18.6624
26-03-2012,Consumer,US,40.032,6,12.51
05-03-2012,Corporate,US,33.568,2,-5.4548
20-05-2014,Consumer,US,95.992,1,9.5992
20-07-2011,Corporate,US,41.94,2,15.0984
17-09-2014,Consumer,EMEA,51.36,1,14.37
15-04-2014,Corporate,EMEA,82.704,2,-95.136
22-10-2014,Corporate,Africa,27.96,2,5.28
13-08-2013,Consumer,Africa,50.94,6,14.22
16-11-2012,Consumer,EMEA,59.76,4,5.28
04-11-2014,Corporate,LATAM,173.16,2,13.84
23-11-2011,Home Office,LATAM,22,4,7.44
19-09-2012,Consumer,LATAM,41.2,2,18.12
25-02-2012,Corporate,LATAM,45.4,2,15.88
17-06-2011,Consumer,LATAM,48,5,5.2
12-02-2013,Consumer,EU,277.9245,3,62.1045
23-06-2014,Consumer,EU,57.9,2,8.1
17-02-2012,Consumer,EU,73.35,5,27.75
25-12-2014,Corporate,EU,108.96,8,52.08
04-07-2012,Home Office,EU,54.999,3,21.969
05-02-2013,Home Office,EU,27.96,2,-0.6
01-09-2012,Consumer,EU,80.25,5,7.95
14-11-2011,Home Office,APAC,84.06,6,33.48
01-11-2011,Consumer,APAC,47.43,2,-14.25
16-10-2013,Home Office,APAC,36.072,4,4.152
11-06-2014,Consumer,APAC,65.016,7,2.856
24-05-2012,Home Office,APAC,78.12,3,37.44
04-06-2014,Consumer,APAC,165.078,2,-7.362
18-07-2012,Corporate,APAC,41.04,4,-4.2
15-02-2012,Consumer,US,41.72,5,13.0375
28-05-2014,Home Office,US,58.34,2,28.0032
15-06-2013,Consumer,US,39.936,4,-26.624
09-05-2012,Consumer,US,48.81,3,23.9169
20-01-2014,Corporate,Africa,16.8,1,5.04
16-10-2014,Consumer,Africa,116.64,2,51.3
23-04-2014,Consumer,Africa,78.3,6,28.08
30-03-2013,Consumer,EMEA,88.38,1,33.57
14-11-2012,Corporate,EMEA,56.04,4,20.64
25-06-2013,Corporate,LATAM,113,2,40.68
12-09-2014,Consumer,LATAM,23.36,4,7.44
28-09-2011,Corporate,LATAM,41.568,2,0.688
27-07-2011,Consumer,LATAM,192.8,5,0
27-06-2011,Corporate,LATAM,35.976,2,-3.624
13-11-2012,Corporate,LATAM,75.216,3,-6.624
07-11-2014,Consumer,EU,46.92,2,15.9
04-01-2014,Consumer,EU,45.54,3,0.9
20-12-2014,Consumer,APAC,71.3502,2,-4.9098
10-05-2014,Consumer,APAC,21.36,2,7.02
26-11-2014,Corporate,APAC,64.11,2,-15.39
08-09-2014,Consumer,APAC,42.84,3,11.07
18-06-2014,Consumer,APAC,70.8504,8,-26.8296
27-03-2014,Home Office,APAC,54.9,5,8.7
31-01-2012,Consumer,US,53.34,3,16.5354
13-01-2014,Home Office,US,37.68,2,15.8256
03-10-2014,Home Office,US,34.236,4,-26.2476
04-11-2014,Corporate,US,26.4,5,11.88
02-02-2013,Consumer,US,36.4,8,18.2
28-04-2014,Consumer,US,139.58,7,39.0824
04-09-2013,Corporate,US,30.96,6,11.223
07-03-2011,Consumer,EMEA,30.96,2,8.64
15-06-2012,Consumer,EMEA,42.624,4,-39.456
25-07-2014,Corporate,Africa,34.8,4,9
07-07-2011,Home Office,Africa,14.103,1,-31.497
07-03-2013,Home Office,LATAM,43.98,3,15.78
05-11-2012,Home Office,LATAM,82.032,4,-36.928
23-12-2014,Consumer,LATAM,34.68,5,-16.52
09-06-2014,Corporate,LATAM,54.72,8,15.84
06-03-2012,Consumer,LATAM,44.22,3,6.6
17-12-2014,Corporate,LATAM,51.6,3,9.24
10-09-2014,Consumer,LATAM,48.4,5,6.7
18-09-2013,Consumer,LATAM,63.52,2,14.6
27-08-2013,Corporate,EU,68.1,2,10.86
15-06-2011,Consumer,EU,348.3045,3,-61.4655
15-05-2013,Consumer,EU,77.85,5,14.7
10-03-2014,Consumer,EU,101.46,2,32.46
05-05-2011,Home Office,EU,70.2,3,4.14
25-12-2013,Corporate,EU,17.46,1,8.37
20-06-2011,Home Office,EU,73.05,1,23.37
01-11-2012,Consumer,APAC,97.56,2,23.4
14-08-2012,Consumer,APAC,68.121,3,20.421
10-12-2014,Consumer,APAC,29.2401,3,-19.3599
11-09-2014,Consumer,US,33.99,3,14.6157
03-03-2014,Corporate,US,57.96,7,27.2412
07-11-2011,Consumer,US,25.92,5,9.072
21-01-2011,Corporate,EMEA,61.2,1,18.96
22-08-2013,Consumer,Canada,59.4,2,24.9
21-06-2012,Consumer,EMEA,60.24,2,16.26
24-12-2012,Consumer,Africa,57.12,4,28.56
18-04-2012,Consumer,LATAM,58.6,2,0
08-12-2014,Corporate,LATAM,58.28,5,-87.42
29-12-2014,Consumer,LATAM,61.08,5,-30.62
28-12-2011,Home Office,LATAM,18.48,2,4.96
08-09-2014,Consumer,LATAM,22.64,2,0
14-09-2011,Corporate,LATAM,59.78,7,12.46
05-04-2012,Corporate,EU,28.38,2,5.64
27-09-2011,Consumer,EU,115.2,3,37.44
27-12-2012,Consumer,EU,26.22,2,1.8
20-04-2011,Consumer,EU,66.33,3,11.88
05-04-2013,Corporate,EU,79.08,4,33.12
10-06-2014,Consumer,EU,55.92,2,27.36
16-08-2014,Home Office,EU,33.78,2,13.8
22-07-2014,Consumer,EU,59.76,8,-49.2
09-06-2014,Corporate,EU,250.38,3,100.08
13-12-2012,Consumer,APAC,27.72,2,13.86
23-11-2014,Home Office,APAC,79.29,3,18.18
26-11-2013,Consumer,APAC,73.4103,3,-38.8197
31-12-2014,Corporate,APAC,20.9244,2,-14.2356
22-03-2014,Consumer,APAC,56.067,2,-33.693
13-06-2011,Consumer,APAC,67.455,3,-4.095
08-12-2011,Home Office,APAC,54.582,4,-43.698
19-11-2012,Consumer,APAC,70.488,4,11.688
02-12-2014,Consumer,US,91.99,1,3.6796
09-11-2012,Consumer,Africa,63.87,1,20.43
01-11-2013,Consumer,EMEA,61.92,6,27.18
15-04-2014,Consumer,Africa,50.22,1,21.09
05-12-2013,Consumer,LATAM,67.64,2,32.44
08-07-2014,Home Office,LATAM,54.66,3,3.78
08-04-2014,Consumer,LATAM,72.9,3,-29.16
01-11-2013,Consumer,LATAM,54.64,2,24.56
01-09-2013,Consumer,LATAM,59.88,6,4.08
15-09-2014,Consumer,LATAM,132.96,4,53.12
27-12-2012,Consumer,EU,73.53,3,29.34
09-06-2012,Consumer,EU,59.82,4,-34.74
22-12-2011,Consumer,EU,131.76,2,-7.32
30-04-2014,Corporate,EU,39.6,5,-33.3
27-12-2013,Consumer,EU,145.98,3,26.19
06-09-2014,Consumer,EU,99.6,2,11.94
01-10-2014,Consumer,APAC,45.6012,2,-37.0188
12-02-2013,Consumer,APAC,87.6,8,25.2
02-02-2013,Corporate,APAC,31.212,2,-3.468
12-09-2013,Home Office,APAC,78.3552,7,4.4352
12-10-2011,Consumer,APAC,49.5,3,1.44
24-11-2014,Consumer,US,74.112,8,17.6016
05-08-2011,Consumer,US,110.96,2,53.2608
09-12-2014,Consumer,US,31.92,4,8.2992
02-10-2013,Consumer,US,28.352,1,9.5688
04-07-2014,Home Office,US,30.96,6,11.223
05-07-2013,Consumer,US,25.4,5,8.636
06-09-2013,Consumer,US,85.246,2,-1.2178
19-11-2013,Consumer,EMEA,25.824,4,-27.816
18-12-2014,Consumer,EMEA,71.52,4,24.24
31-03-2011,Consumer,EMEA,63.84,4,23.52
02-02-2013,Corporate,EMEA,35.76,2,12.12
08-02-2012,Consumer,EMEA,24.69,1,1.95
17-04-2014,Home Office,Africa,48.93,1,6.84
09-04-2014,Consumer,LATAM,45.48,6,9.96
08-11-2014,Consumer,LATAM,45.216,3,9.036
04-11-2014,Consumer,LATAM,33.78,3,4.02
07-06-2011,Consumer,LATAM,52.56,2,12.08
10-07-2012,Consumer,LATAM,76.92,2,13.04
18-09-2012,Corporate,LATAM,28.02,3,1.38
09-04-2014,Consumer,LATAM,67.68,4,17.52
14-11-2014,Consumer,LATAM,73.344,1,-11.016
19-04-2014,Corporate,LATAM,30.66,3,3.66
04-02-2012,Consumer,EU,58.536,2,-0.984
07-07-2014,Corporate,EU,70.416,4,-42.264
09-05-2014,Consumer,EU,51.111,3,17.001
07-11-2014,Consumer,EU,138.39,7,57.96
31-01-2014,Consumer,EU,75.75,5,10.5
13-03-2012,Home Office,EU,55.98,3,26.82
21-05-2014,Corporate,EU,139.95,5,46.05
05-10-2012,Corporate,EU,60.48,3,2.97
21-12-2011,Home Office,APAC,115.74,2,15
07-11-2011,Consumer,APAC,17.7126,2,-4.7274
14-05-2014,Corporate,APAC,120.7899,3,1.4499
24-09-2012,Consumer,US,35.96,2,10.4284
23-11-2011,Consumer,Africa,44.58,1,12.9
29-05-2014,Consumer,EMEA,36.396,1,-77.664
22-07-2014,Home Office,EMEA,48,2,5.76
21-06-2011,Consumer,Africa,47.4,1,5.67
16-09-2013,Consumer,LATAM,78.92,2,15.76
10-05-2011,Consumer,LATAM,70.56,2,0.68
13-08-2013,Consumer,LATAM,192.9,5,40.5
18-09-2012,Home Office,LATAM,89.64,6,40.32
14-08-2013,Consumer,LATAM,25.84,2,12.64
07-06-2013,Consumer,LATAM,51.84,9,18
15-05-2014,Home Office,LATAM,57.36,3,14.88
29-09-2014,Home Office,LATAM,78.192,4,-14.368
09-06-2014,Consumer,EU,26.67,1,1.05
31-10-2012,Consumer,EU,112.05,5,12.3
13-09-2012,Home Office,EU,41.49,3,6.57
27-03-2012,Consumer,EU,43.65,3,11.34
28-02-2014,Corporate,EU,63.072,8,25.152
16-03-2012,Home Office,EU,31.83,1,8.91
02-08-2013,Corporate,APAC,78.7845,5,-59.5155
17-06-2014,Consumer,APAC,61.2,5,10.95
14-06-2013,Corporate,APAC,30.69,1,-5.34
07-10-2011,Consumer,APAC,33.72,2,15.84
13-06-2013,Consumer,APAC,52.704,2,-35.136
15-03-2011,Consumer,US,45.696,3,5.1408
10-06-2014,Home Office,US,23.976,3,-14.3856
04-11-2013,Consumer,US,43.584,12,15.7992
07-11-2014,Home Office,US,16.95,1,1.017
25-07-2012,Corporate,US,98.46,9,49.23
25-01-2013,Corporate,US,45.98,1,7.8166
02-01-2013,Consumer,Africa,136.38,1,28.62
25-09-2012,Corporate,Africa,24.96,2,1.98
08-01-2013,Consumer,EMEA,38.376,2,-40.344
10-06-2014,Consumer,LATAM,73.44,6,5.04
31-10-2013,Consumer,LATAM,35.12,4,2.08
30-12-2011,Consumer,LATAM,81.4,11,0
03-09-2014,Corporate,LATAM,84.84,3,38.16
23-11-2013,Consumer,LATAM,94.704,3,-0.036
18-12-2013,Home Office,LATAM,62.8,2,7.52
29-06-2012,Consumer,EU,52.992,4,-9.288
27-09-2013,Home Office,EU,58.752,2,7.152
16-01-2013,Consumer,EU,57.15,5,20.55
23-09-2011,Consumer,EU,21.438,2,3.318
31-07-2014,Home Office,EU,59.34,2,5.34
10-06-2013,Corporate,EU,60.84,3,18.81
26-04-2011,Corporate,EU,45.072,2,-33.828
09-12-2014,Consumer,EU,32.4,6,-15.66
14-03-2014,Consumer,EU,52.5,4,-17.94
25-07-2012,Consumer,EU,213.759,7,73.479
20-10-2011,Home Office,APAC,58.3848,6,-36.4752
02-08-2011,Consumer,Africa,18.9,6,-32.76
22-11-2013,Corporate,EMEA,201.6,8,62.4
22-09-2011,Corporate,Africa,62.31,1,13.68
27-12-2013,Corporate,EMEA,29.04,4,10.08
13-05-2014,Consumer,EMEA,43.404,1,-24.966
21-12-2012,Corporate,EMEA,128.37,1,55.17
15-12-2011,Consumer,LATAM,37.5,5,3
25-03-2013,Consumer,LATAM,396.576,6,-84.384
12-01-2012,Corporate,LATAM,76.08,3,10.62
04-06-2013,Consumer,LATAM,89.16,6,31.2
23-12-2014,Consumer,LATAM,26,2,6.24
12-09-2013,Home Office,LATAM,19.272,2,2.872
24-06-2014,Consumer,EU,133.5,5,37.35
17-10-2014,Consumer,EU,20.16,3,8.46
15-11-2013,Consumer,EU,51.78,1,9.3
27-08-2013,Consumer,EU,540.54,2,48.6
15-03-2012,Consumer,EU,40.35,5,5.55
21-06-2014,Home Office,APAC,135.432,6,34.452
23-12-2014,Home Office,APAC,102.357,9,34.857
17-10-2014,Home Office,APAC,33.96,2,10.5
14-02-2014,Consumer,APAC,87.912,6,-60.768
13-11-2012,Consumer,APAC,79.56,4,6.36
08-05-2013,Consumer,APAC,117,5,17.55
03-07-2012,Home Office,APAC,65.01,4,-53.19
26-09-2014,Consumer,APAC,42.3576,12,-23.5224
05-11-2013,Corporate,APAC,35.892,2,-0.048
15-09-2012,Corporate,US,46.384,1,1.1596
19-05-2014,Home Office,US,43.19,7,20.7312
15-05-2014,Consumer,US,24.784,1,7.745
12-04-2012,Home Office,US,40.74,3,0.4074
22-08-2014,Corporate,Africa,56.88,1,0.54
02-10-2014,Consumer,LATAM,40.6,2,10.52
15-04-2013,Corporate,LATAM,44.928,8,-0.832
15-11-2013,Corporate,LATAM,81.408,4,-46.192
09-06-2014,Consumer,LATAM,15.12,2,1.64
03-05-2011,Consumer,LATAM,97.264,1,-8.516
27-04-2011,Consumer,LATAM,41.76,5,-27.24
21-10-2013,Home Office,LATAM,64.26,3,-33.24
18-12-2013,Home Office,EU,36.666,3,9.396
05-11-2012,Corporate,EU,151.038,2,13.398
20-11-2014,Consumer,EU,100.26,2,21
22-04-2014,Corporate,EU,17.55,5,0
08-09-2011,Consumer,EU,50.625,3,20.205
02-05-2014,Consumer,EU,81.525,5,-39.225
24-04-2012,Corporate,EU,28.2,4,-24.84
06-08-2012,Corporate,EU,57.42,3,12.6
27-11-2014,Consumer,APAC,26.82,3,6.12
20-02-2013,Consumer,APAC,43.902,1,18.042
05-04-2011,Corporate,APAC,76.14,3,14.4
25-09-2012,Consumer,APAC,46.6032,4,-7.7568
23-06-2014,Home Office,APAC,44.2179,9,-31.9221
27-11-2012,Corporate,APAC,81.9486,3,-57.2814
12-06-2013,Home Office,APAC,62.0646,2,3.3846
26-06-2014,Consumer,APAC,144.27,3,54.81
07-02-2011,Consumer,APAC,285.12,2,-104.58
14-08-2014,Corporate,APAC,69.48,10,-38.22
11-08-2014,Consumer,US,70.08,6,35.04
14-03-2011,Consumer,US,82.8,12,6.624
01-08-2014,Consumer,US,36.96,7,11.4576
10-06-2013,Consumer,EMEA,56.34,1,16.89
08-08-2013,Consumer,EMEA,46.77,1,20.1
03-07-2012,Home Office,EMEA,55.908,1,-36.342
25-10-2013,Consumer,Africa,48.45,1,12.09
08-11-2011,Consumer,Africa,53.04,4,16.92
11-11-2011,Home Office,EMEA,18.87,1,4.71
26-12-2011,Corporate,EMEA,51.36,1,-41.1
15-08-2014,Corporate,LATAM,48.18,3,23.58
24-12-2011,Consumer,EU,41.64,4,14.04
27-06-2012,Corporate,EU,88.128,2,34.248
28-12-2011,Corporate,EU,36.72,3,13.95
01-11-2014,Corporate,EU,16.5,2,3.12
31-05-2011,Consumer,EU,101.628,3,-25.452
06-10-2014,Consumer,EU,59.16,2,10.02
20-09-2013,Consumer,EU,29.58,2,-19.56
13-06-2011,Corporate,APAC,51.03,3,16.83
29-08-2012,Corporate,APAC,43.8,1,6.99
01-04-2012,Corporate,APAC,41.6898,2,-3.9702
15-11-2013,Consumer,US,89.97,3,25.1916
12-04-2011,Corporate,US,39.68,2,16.2688
30-08-2012,Consumer,Africa,108.42,2,22.74
06-08-2012,Consumer,EMEA,65.82,1,26.31
25-08-2014,Consumer,Canada,73.05,1,23.37
12-07-2012,Corporate,EMEA,22.68,2,10.86
23-06-2014,Consumer,Africa,42.3,1,6.33
15-09-2012,Corporate,Africa,111.96,4,36.84
17-06-2014,Home Office,LATAM,25.308,3,-8.892
27-10-2011,Consumer,LATAM,24.72,3,3.42
15-04-2014,Consumer,LATAM,48.6,2,24.28
07-10-2014,Corporate,LATAM,31.968,3,-13.872
09-10-2012,Corporate,LATAM,23.7,3,11.34
19-02-2013,Corporate,LATAM,34.32,6,9.24
25-09-2013,Home Office,LATAM,41.088,2,2.048
15-09-2014,Consumer,LATAM,140.24,4,65.84
17-10-2011,Consumer,EU,38.664,4,11.544
02-09-2014,Consumer,EU,61.11,2,0.87
20-10-2014,Consumer,EU,97.2,2,41.76
14-01-2013,Consumer,EU,28.8,2,-2.88
11-07-2014,Consumer,EU,94.05,3,20.61
13-06-2013,Consumer,EU,72.45,2,-57.99
20-06-2013,Corporate,APAC,141.426,9,23.436
05-10-2012,Home Office,APAC,15.6,2,6.54
06-10-2012,Corporate,APAC,74.79,9,5.13
07-04-2012,Consumer,APAC,33.96,2,5.04
23-07-2014,Consumer,APAC,40.824,3,13.554
31-05-2011,Home Office,APAC,65.16,6,32.58
14-05-2012,Home Office,US,18.588,2,-13.6312
08-11-2012,Consumer,US,92.94,3,41.823
16-12-2011,Consumer,US,56.568,2,-74.9526
30-09-2014,Consumer,US,99.2,5,25.792
21-05-2011,Consumer,US,18.24,3,-31.008
28-11-2013,Consumer,US,34.65,3,9.702
23-07-2014,Corporate,EMEA,138.57,1,45.72
10-12-2013,Corporate,Africa,55.92,4,10.56
19-07-2013,Consumer,Africa,43.92,4,15.36
11-05-2012,Corporate,EMEA,98.85,1,34.59
11-12-2013,Corporate,Africa,48.708,6,-74.772
23-05-2014,Consumer,LATAM,20.496,3,7.656
06-09-2013,Consumer,LATAM,44,4,3.52
27-10-2014,Consumer,LATAM,48.912,1,-5.508
24-02-2014,Consumer,LATAM,26.36,1,8.16
05-09-2013,Home Office,LATAM,50.784,4,-15.296
08-01-2013,Corporate,LATAM,79.9,5,31.9
24-12-2014,Consumer,EU,55.92,8,27.36
24-08-2013,Consumer,EU,52.2,3,4.68
